timestamp,sensor_group,channel,raw_adc,voltage,dose_rad,raw_timestamp,elapsed_seconds,voltage_valid,voltage_diff_from_mean,voltage_abs_diff_from_mean
2026-06-08 08:20:01.204913,R1,4,1532,0.17057387057387,47.23560409,2026-06-08T08:20:01.204913,0.0,True,-0.09657725787333096,0.09657725787333096
2026-06-08 08:21:01.218386,R1,4,1536,0.175457875457875,50.25855473,2026-06-08T08:21:01.218386,60.013473,True,-0.09169325298932596,0.09169325298932596
2026-06-08 08:22:01.229908,R1,4,4027,3.21697191697191,29997.71542,2026-06-08T08:22:01.229908,120.024995,True,2.949820788524709,2.949820788524709
2026-06-08 08:23:01.239479,R1,4,1530,0.168131868131868,45.76237278,2026-06-08T08:23:01.239479,180.034566,True,-0.09901926031533295,0.09901926031533295
2026-06-08 08:24:01.252635,R1,4,1532,0.17057387057387,47.23560409,2026-06-08T08:24:01.252635,240.047722,True,-0.09657725787333096,0.09657725787333096
2026-06-08 08:25:01.266243,R1,4,1524,0.16080586080586,41.49478359,2026-06-08T08:25:01.266243,300.06133,True,-0.10634526764134095,0.10634526764134095
2026-06-08 08:26:01.280126,R1,4,1534,0.173015873015873,48.73430755,2026-06-08T08:26:01.280126,360.075213,True,-0.09413525543132795,0.09413525543132795
2026-06-08 08:27:01.293133,R1,4,1533,0.171794871794871,47.98176731,2026-06-08T08:27:01.293133,420.08822,True,-0.09535625665232997,0.09535625665232997
2026-06-08 08:28:01.300232,R1,4,1526,0.163247863247863,42.89203621,2026-06-08T08:28:01.300232,480.095319,True,-0.10390326519933796,0.10390326519933796
2026-06-08 08:29:01.317090,R1,4,1538,0.177899877899877,51.80841639,2026-06-08T08:29:01.317090,540.112177,True,-0.08925125054732397,0.08925125054732397
2026-06-08 08:30:01.332229,R1,4,1529,0.166910866910866,45.0352866,2026-06-08T08:30:01.332229,600.127316,True,-0.10024026153633495,0.10024026153633495
2026-06-08 08:31:01.357564,R1,4,1530,0.168131868131868,45.76237278,2026-06-08T08:31:01.357564,660.152651,True,-0.09901926031533295,0.09901926031533295
2026-06-08 08:32:01.358547,R1,4,1529,0.166910866910866,45.0352866,2026-06-08T08:32:01.358547,720.153634,True,-0.10024026153633495,0.10024026153633495
2026-06-08 08:33:01.373893,R1,4,1532,0.17057387057387,47.23560409,2026-06-08T08:33:01.373893,780.16898,True,-0.09657725787333096,0.09657725787333096
2026-06-08 08:34:01.385582,R1,4,1529,0.166910866910866,45.0352866,2026-06-08T08:34:01.385582,840.180669,True,-0.10024026153633495,0.10024026153633495
2026-06-08 08:35:01.396994,R1,4,1535,0.174236874236874,49.49323373,2026-06-08T08:35:01.396994,900.192081,True,-0.09291425421032695,0.09291425421032695
2026-06-08 08:36:01.411104,R1,4,1535,0.174236874236874,49.49323373,2026-06-08T08:36:01.411104,960.206191,True,-0.09291425421032695,0.09291425421032695
2026-06-08 08:37:01.424626,R1,4,1531,0.169352869352869,46.49580892,2026-06-08T08:37:01.424626,1020.219713,True,-0.09779825909433196,0.09779825909433196
2026-06-08 08:38:01.438910,R1,4,1536,0.175457875457875,50.25855473,1969-12-31T19:01:17.943997,1080.233997,True,-0.09169325298932596,0.09169325298932596
2026-06-08 08:39:01.447757,R1,4,1527,0.164468864468864,43.60012752,1969-12-31T19:02:17.952844,1140.242844,True,-0.10268226397833696,0.10268226397833696
2026-06-08 08:40:01.461204,R1,4,1535,0.174236874236874,49.49323373,1969-12-31T19:03:17.966291,1200.256291,True,-0.09291425421032695,0.09291425421032695
2026-06-08 08:41:01.473801,R1,4,1532,0.17057387057387,47.23560409,1969-12-31T19:04:17.978888,1260.268888,True,-0.09657725787333096,0.09657725787333096
2026-06-08 08:42:01.490826,R1,4,1530,0.168131868131868,45.76237278,1969-12-31T19:05:17.995913,1320.285913,True,-0.09901926031533295,0.09901926031533295
2026-06-08 08:43:01.501198,R1,4,1522,0.158363858363858,40.12270836,1969-12-31T19:06:18.006285,1380.296285,True,-0.10878727008334296,0.10878727008334296
2026-06-08 08:44:01.512965,R1,4,1530,0.168131868131868,45.76237278,1969-12-31T19:07:18.018052,1440.308052,True,-0.09901926031533295,0.09901926031533295
2026-06-08 08:45:01.527275,R1,4,1528,0.165689865689865,44.31454124,1969-12-31T19:08:18.032362,1500.322362,True,-0.10146126275733597,0.10146126275733597
2026-06-08 08:46:01.537429,R1,4,1530,0.168131868131868,45.76237278,1969-12-31T19:09:18.042516,1560.332516,True,-0.09901926031533295,0.09901926031533295
2026-06-08 08:47:01.547732,R1,4,1518,0.153479853479853,37.45378544,1969-12-31T19:10:18.052819,1620.342819,True,-0.11367127496734797,0.11367127496734797
2026-06-08 08:48:01.566898,R1,4,1536,0.175457875457875,50.25855473,1969-12-31T19:11:18.071985,1680.361985,True,-0.09169325298932596,0.09169325298932596
2026-06-08 08:49:01.579561,R1,4,1529,0.166910867,45.0352866,1969-12-31T19:12:18.084648,1740.374648,True,-0.10024026144720097,0.10024026144720097
2026-06-08 08:50:01.594907,R1,4,1529,0.166910867,45.0352866,1969-12-31T19:13:18.099994,1800.389994,True,-0.10024026144720097,0.10024026144720097
